KESWICK,WEST TORRENS,SA
KESWICK TERMINAL,WEST TORRENS,SA
KETTERING,KINGBOROUGH,Tas
KEVINGTON,MANSFIELD,Vic
KEWARRA BEACH,CAIRNS,Qld
KEWDALE,BELMONT,WA,special,
KEW EAST,BOROONDARA,Vic
KEWELL,YARRIAMBIACK,Vic
KEW,BOROONDARA,Vic
KEW,PORT MACQUARIE-HASTINGS,NSW
KEYBARBIN,CLARENCE VALLEY,NSW
KEYNETON,MID MURRAY,SA
KEYSBOROUGH,GREATER DANDENONG,Vic
KEYSBROOK,SERPENTINE-JARRAHDALE,WA
KEYSLAND,SOUTH BURNETT,Qld
KHANCOBAN,TUMBARUMBA,NSW
KHATAMBUHL,GREATER TAREE,NSW
KHOLO,BRISBANE,Qld
KHOSH BULDUK,CENTRAL HIGHLANDS,Qld
KIACATOO,LACHLAN,NSW
KIAH,BEGA VALLEY,NSW
KIALLA EAST,GREATER SHEPPARTON,Vic
KIALLA,GREATER SHEPPARTON,Vic
KIALLA WEST,GREATER SHEPPARTON,Vic
KIAMA DOWNS,KIAMA,NSW
KIAMA HEIGHTS,KIAMA,NSW
KIAMA,KIAMA,NSW
KIAMA (NSW)
KIAMBA,SUNSHINE COAST,Qld
KIANA,LOWER EYRE PENINSULA,SA
KIANGA,BANANA,Qld
KIANGA,EUROBODALLA,NSW
KIA ORA,GLOUCESTER,NSW
KIA ORA,GYMPIE,Qld
KIARA,SWAN,WA
KIAR,WYONG,NSW
KIATA,HINDMARSH,Vic
KICKABIL,GILGANDRA,NSW
KIDAMAN CREEK,SUNSHINE COAST,Qld
KIDMAN PARK,CHARLES STURT,SA
KIELPA,CLEVE,SA
KIELS MOUNTAIN,SUNSHINE COAST,Qld
KIELVALE,TWEED,NSW
KIEWA,INDIGO,Vic
KIKIAMAH,YOUNG,NSW
KI KI,THE COORONG,SA
KIKOIRA,BLAND,NSW
KILABEN BAY,LAKE MACQUARIE,NSW
KILBIRNIE,TOOWOOMBA,Qld
KILBURN,PORT ADELAIDE ENFIELD,SA
KILCOY,SOMERSET,Qld
KILCUMMIN,ISAAC,Qld
KILCUNDA,BASS COAST,Vic
KILGARIFF,ALICE SPRINGS,NT
KILGIN,LISMORE,NSW
KILGRA,KYOGLE,NSW
KILKENNY,CHARLES STURT,SA
KILKIVAN,GYMPIE,Qld
KILLABAKH,GREATER TAREE,NSW
KILLALOE,DOUGLAS,Qld
KILLARA,GLENELG,Vic
KILLARA,KU-RING-GAI,NSW
KILLARA,WODONGA,Vic
KILLARNEY HEIGHTS,WARRINGAH,NSW
KILLARNEY,MOYNE,Vic
KILLARNEY,SOUTHERN DOWNS,Qld
KILLARNEY VALE,WYONG,NSW
KILLAWARRA,GREATER TAREE,NSW
KILLAWARRA,WANGARATTA,Vic
KILLCARE HEIGHTS,GOSFORD,NSW
KILLCARE,GOSFORD,NSW
KILLIECRANKIE,FLINDERS,Tas
KILLIEKRANKIE,NAMBUCCA,NSW
KILLIMICAT,TUMUT,NSW
KILLINGWORTH,LAKE MACQUARIE,NSW
KILLINGWORTH,MURRINDINDI,Vic
KILLONGBUTTA,BATHURST REGIONAL,NSW
KILLORA,KINGBOROUGH,Tas
KILMANY,WELLINGTON,Vic
KILMORE EAST,MITCHELL,Vic
KILMORE,MITCHELL,Vic
KILMOREY FALLS,MARANOA,Qld
KILSYTH,YARRA RANGES,Vic
KILSYTH SOUTH,MAROONDAH,Vic
KIMBA,KIMBA,SA
KIMBA (SA)
KIMBERLEY,DOUGLAS,Qld
KIMBERLEY,MEANDER VALLEY,Tas
KIMBOLTON,DERBY-WEST KIMBERLEY,WA
KIMBOLTON,GREATER BENDIGO,Vic
KIMBRIKI,GREATER TAREE,NSW
KINBOMBI,GYMPIE,Qld
KINCHANT DAM,MACKAY,Qld
KINCHELA,KEMPSEY,NSW
KINCORA,TOOWOOMBA,Qld
KINCUMBER,GOSFORD,NSW
KINCUMBER SOUTH,GOSFORD,NSW
KINDEE,PORT MACQUARIE-HASTINGS,NSW
KINDERVALE,PALERANG,NSW
KINDON,GOONDIWINDI,Qld
KINDRED,CENTRAL COAST,Tas
KINGAHAM,SOMERSET,Qld
KINGAROY,SOUTH BURNETT,Qld
KINGBOROUGH (Tas)
KING CREEK,PORT MACQUARIE-HASTINGS,NSW
KINGFISHER SHORES,WYONG,NSW
KINGHORNE,SHOALHAVEN,NSW
KING ISLAND (Tas)
KINGLAKE CENTRAL,MURRINDINDI,Vic
KINGLAKE,MURRINDINDI,Vic
KINGLAKE WEST,MURRINDINDI,Vic
KING LEOPOLD RANGES,DERBY-WEST KIMBERLEY,WA
KINGOONYA,PUA,SA
KINGOWER,LODDON,Vic
KING RIVER,ALBANY,WA
KINGS BEACH,SUNSHINE COAST,Qld
KINGSBURY,DAREBIN,Vic
KINGSCLIFF,TWEED,NSW
KINGSCOTE,KANGAROO ISLAND,SA
KINGS CREEK,TOOWOOMBA,Qld
KING SCRUB,MORETON BAY,Qld
KINGSDALE,GOULBURN MULWAREE,NSW
KINGSFORD,CARNARVON,WA
KINGSFORD,LIGHT,SA
KINGSFORD,RANDWICK,NSW
KINGS FOREST,TWEED,NSW
KINGSGATE,GLEN INNES SEVERN SHIRE,NSW
KINGSGROVE,CANTERBURY,NSW
KINGSHOLME,GOLD COAST,Qld
KINGSLAND,INVERELL,NSW
KINGS LANGLEY,BLACKTOWN,NSW
KINGSLEY,JOONDALUP,WA
KINGS MEADOWS,LAUNCESTON CITY,Tas
KINGS PARK,BLACKTOWN,NSW
KINGS PARK,BRIMBANK,Vic
KINGS PARK,UNLEY,SA
KINGS PLAINS,BLAYNEY,NSW
KINGS PLAINS,INVERELL,NSW
KINGS POINT,SHOALHAVEN,NSW
KINGS SIDING,TOOWOOMBA,Qld
KINGSTHORPE,TOOWOOMBA,Qld
KINGSTON BEACH,KINGBOROUGH,Tas
KINGSTON,BRIDGETOWN-GREENBUSHES,WA
KINGSTON,HEPBURN,Vic
KINGSTON,KINGBOROUGH,Tas
KINGSTON,LOGAN,Qld
KINGSTON ON MURRAY,LOXTON WAIKERIE,SA
KINGSTON PARK,HOLDFAST BAY,SA
KINGSTON (SA)
KINGSTON SE,KINGSTON,SA
KINGSTON (Vic)
KINGSTOWN,URALLA,NSW
KINGSVALE,HARDEN,NSW
KINGSVILLE,MARIBYRNONG,Vic
KINGSWOOD,BEGA VALLEY,NSW
KINGSWOOD,MITCHAM,SA
KINGSWOOD,PENRITH,NSW
KINGSWOOD,TAMWORTH REGIONAL,NSW
KING VALLEY,WANGARATTA,Vic
KINKA BEACH,LIVINGSTONE,Qld
KIN KIN,NOOSA,Qld
KIN KORA,GLADSTONE,Qld
KINKUNA,BUNDABERG,Qld
KINLEYMORE,SOUTH BURNETT,Qld
KINNABULLA,BULOKE,Vic
KINNOUL,BANANA,Qld
KINROSS,JOONDALUP,WA
KINTORE,MACDONNELL,NT
KINYPANIAL,LODDON,Vic
KIOLOA,SHOALHAVEN,NSW
KIOMA,GOONDIWINDI,Qld
KIORA,EUROBODALLA,NSW
KIPPARA,PORT MACQUARIE-HASTINGS,NSW
KIPPA-RING,MORETON BAY,Qld
KIPPAXS,GREATER TAREE,NSW
KIPPENDUFF,RICHMOND VALLEY,NSW
KIRKCONNELL,BATHURST REGIONAL,NSW
KIRKHAM,CAMDEN,NSW
KIRKNIE,BURDEKIN,Qld
KIRK ROCK,WICKEPIN,WA
KIRKSTALL,MOYNE,Vic
KIRKWOOD,GLADSTONE,Qld
KIRRAMA,TABLELANDS,Qld
KIRRAWEE,SUTHERLAND SHIRE,NSW
KIRRIBILLI,NORTH SYDNEY,NSW
KIRUP,DONNYBROOK-BALINGUP,WA
KIRWAN,TOWNSVILLE,Qld
KIRWANS BRIDGE,STRATHBOGIE,Vic
KITCHENER,CESSNOCK,NSW
KITHBROOK,STRATHBOGIE,Vic
KITOBA,SOUTH BURNETT,Qld
KIWARRAK,GREATER TAREE,NSW
KLEINTON,TOOWOOMBA,Qld
KLEMZIG,PORT ADELAIDE ENFIELD,SA
KLORI,TAMWORTH REGIONAL,NSW
KNAPP CREEK,SCENIC RIM,Qld
KNEBSWORTH,MOYNE,Vic
KNIGHTS HILL,KIAMA,NSW
KNOCKROW,BALLINA,NSW
KNOCKWOOD,MANSFIELD,Vic
KNORRIT FLAT,GREATER TAREE,NSW
KNORRIT FOREST,GREATER TAREE,NSW
KNOWSLEY,GREATER BENDIGO,Vic
KNOXFIELD,KNOX,Vic
KNOX (Vic)
KNUCKEY LAGOON,LITCHFIELD,NT
KOAH,MAREEBA,Qld
KOALLAH,CORANGAMITE,Vic
KOBBLE CREEK,MORETON BAY,Qld
KOETONG,TOWONG,Vic
KOGAN,WESTERN DOWNS,Qld
KOGARAH BAY,CITY OF KOGARAH,NSW
KOGARAH,CITY OF KOGARAH,NSW,special,
KOHINOOR,KANGAROO ISLAND,SA
KOJANEERUP SOUTH,ALBANY,WA
KOJARENA,GREATER GERALDTON,WA
KOJONUP,KOJONUP,WA
KOJONUP (WA)
KOKATHA,PUA,SA
KOKEBY,BEVERLEY,WA
KOKOTUNGO,BANANA,Qld
KOLENDO,PUA,SA
KOLONGA,BUNDABERG,Qld
KOLORA,CORANGAMITE,Vic
KONDININ,KONDININ,WA
KONDININ (WA)
KONDOOLKA,PUA,SA
KONDUT,WONGAN-BALLIDU,WA
KONGAL,TATIARA,SA
KONGORONG,GRANT,SA
KONGWAK,SOUTH GIPPSLAND,Vic
KONNONGORRING,GOOMALLING,WA
KONONGWOOTONG,SOUTHERN GRAMPIANS,Vic
KOOBA,GRIFFITH,NSW
KOOJAN,MOORA,WA
KOOKABOOKRA,GUYRA,NSW
KOOKYNIE,MENZIES,WA
KOOLANOOKA,MORAWA,WA
KOOLEWONG,GOSFORD,NSW
KOOLGERA,STREAKY BAY,SA
KOOLKHAN,CLARENCE VALLEY,NSW
KOOLOONONG,SWAN HILL,Vic
KOOLPINYAH,LITCHFIELD,NT
KOOLUNGA,PORT PIRIE,SA
KOOLYANOBBING,YILGARN,WA
KOOLYWURTIE,YORKE PENINSULA,SA
KOOMBERKINE,DOWERIN,WA
KOOMBOOLOOMBA,TABLELANDS,Qld
KOONAMORE,PUA,SA
KOONAWARRA,WOLLONGONG,NSW
KOONDA,STRATHBOGIE,Vic
KOONDOOLA,WANNEROO,WA
KOONDROOK,GANNAWARRA,Vic
KOONGAL,ROCKHAMPTON,Qld
KOONGAMIA,SWAN,WA
KOONGAWA,WUDINNA,SA
KOONIBBA,CEDUNA,SA
KOONOOMOO,MOIRA,Vic
KOONOONA,GOYDER,SA
KOONORIGAN,LISMORE,NSW
KOONUNGA,LIGHT,SA
KOONWARRA,SOUTH GIPPSLAND,Vic
KOONYA,TASMAN,Tas
KOONYUM RANGE,BYRON,NSW
KOORAGANG,NEWCASTLE,NSW
KOORAINGHAT,GREATER TAREE,NSW
KOORALBYN,SCENIC RIM,Qld
KOORALGIN,TOOWOOMBA,Qld
KOORAWATHA,YOUNG,NSW,special,
KOORDA,KOORDA,WA
KOORDA (WA)
KOOREH,NORTHERN GRAMPIANS,Vic
KOORINE,WATTLE RANGE,SA
KOORINGAL,BRISBANE,Qld
KOORINGAL,WAGGA WAGGA,NSW
KOORLONG,MILDURA,Vic
KOORNALLA,LATROBE,Vic
KOOROOCHEANG,HEPBURN,Vic
KOOROOL,WELLINGTON,Vic
KOOROOMAN,SOUTH GIPPSLAND,Vic
KOOROOMOOL,CASSOWARY COAST,Qld
KOOROONA,COPPER COAST,SA
KOOROONGARRA,TOOWOOMBA,Qld
KOOTABERRA,PUA,SA
KOOTINGAL,TAMWORTH REGIONAL,NSW
KOO WEE RUP,CARDINIA,Vic
KOO WEE RUP NORTH,CARDINIA,Vic
KOOYONG,STONNINGTON,Vic
KOPPAMURRA,NARACOORTE LUCINDALE,SA
KOPPIO,TUMBY BAY,SA
KORALEIGH,WAKOOL,NSW
KORBEL,MERREDIN,WA
KORDABUP,DENMARK,WA
KOREELAH,TENTERFIELD,NSW
KORIELLA,MURRINDINDI,Vic
KOROBEIT,MOORABOOL,Vic
KOROIT,MOYNE,Vic
KORONG VALE,LODDON,Vic
KOROOP,GANNAWARRA,Vic
KORORA,COFFS HARBOUR,NSW
KORRELOCKING,WYALKATCHEM,WA
KORUMBURRA,SOUTH GIPPSLAND,Vic
KORUMBURRA SOUTH,SOUTH GIPPSLAND,Vic
KORUNYE,MALLALA,SA
KORWEINGUBOORA,MOORABOOL,Vic
KOSCIUSZKO,TUMBARUMBA,NSW
KOSCIUSZKO NATIONAL PARK,SNOWY RIVER,NSW
KOTARA,NEWCASTLE,NSW
KOTARA SOUTH,LAKE MACQUARIE,NSW
KOTTA,CAMPASPE,Vic
KOTUPNA,MOIRA,Vic
KOUMALA,MACKAY,Qld
KOWANYAMA,KOWANYAMA,Qld
KOWANYAMA (Qld)
KOWEN,ACT,ACT
KOWGURAN,WESTERN DOWNS,Qld
KOYUGA,CAMPASPE,Vic
KRAGRA,WESTERN DOWNS,Qld
KRAMBACH,GREATER TAREE,NSW
KRAWARREE,PALERANG,NSW
KREMNOS,CLARENCE VALLEY,NSW
KRINGIN,LOXTON WAIKERIE,SA
KRONDORF,BAROSSA,SA
KRONGART,WATTLE RANGE,SA
KRONKUP,ALBANY,WA
KROWERA,BASS COAST,Vic
KUDARDUP,AUGUSTA-MARGARET RIVER,WA
KUDLA,GAWLER,SA
KUENDER,LAKE GRACE,WA
KUITPO COLONY,ALEXANDRINA,SA
KUITPO,ALEXANDRINA,SA
KUKERIN,DUMBLEYUNG,WA
KULANGOOR,SUNSHINE COAST,Qld
KULGUN,SCENIC RIM,Qld
KULIKUP,BOYUP BROOK,WA
KULIN,KULIN,WA
KULIN (WA)
KULIN WEST,KULIN,WA
KULJA,KOORDA,WA
KULLOGUM,BUNDABERG,Qld
KULNURA,GOSFORD,NSW
KULPARA,BARUNGA WEST,SA
KULPI,TOOWOOMBA,Qld
KULUIN,SUNSHINE COAST,Qld
KULWIN,COBAR,NSW
KULWIN,MILDURA,Vic
KUMARINA,MEEKATHARRA,WA
KUMBARILLA,WESTERN DOWNS,Qld
KUMBIA,SOUTH BURNETT,Qld
KUNAMA,TUMUT,NSW
KUNAT,SWAN HILL,Vic
KUNDABUNG,KEMPSEY,NSW
KUNDA PARK,SUNSHINE COAST,Qld
KUNDIBAKH,GREATER TAREE,NSW
KUNDLE KUNDLE,GREATER TAREE,NSW
KUNGALA,CLARENCE VALLEY,NSW
KUNGHUR CREEK,TWEED,NSW
KUNGHUR,TWEED,NSW
KUNIOON,SOUTH BURNETT,Qld
KUNJIN,CORRIGIN,WA
KUNPARRKA,MACDONNELL,NT
KUNUNOPPIN,TRAYNING,WA
KUNUNURRA,WYNDHAM-EAST KIMBERLEY,WA
KUNWARARA,LIVINGSTONE,Qld
KURABY,BRISBANE,Qld
KURANDA,MAREEBA,Qld
KUREELPA,SUNSHINE COAST,Qld
KUREEN,TABLELANDS,Qld
KURIDALA,CLONCURRY,Qld
KU-RING-GAI CHASE,PITTWATER,NSW,special,
KU-RING-GAI (NSW)
KURMOND,HAWKESBURY,NSW
KURNALPI,KALGOORLIE-BOULDER,WA
KURNELL,SUTHERLAND SHIRE,NSW
KURRABA POINT,NORTH SYDNEY,NSW
KURRACA,LODDON,Vic
KURRACA WEST,LODDON,Vic
KURRAJONG HEIGHTS,HAWKESBURY,NSW
KURRAJONG HILLS,HAWKESBURY,NSW
KURRAJONG,HAWKESBURY,NSW
KURRALTA PARK,WEST TORRENS,SA
KURRENKUTTEN,CORRIGIN,WA
KURRI KURRI,CESSNOCK,NSW
KURRIMINE BEACH,CASSOWARY COAST,Qld
KURROWAH,TOOWOOMBA,Qld
KURTING,LODDON,Vic
KURUMBUL,GOONDIWINDI,Qld
KURUNJANG,MELTON,Vic
KURWONGBAH,MORETON BAY,Qld
KUTTABUL,MACKAY,Qld
KWEDA,BROOKTON,WA
KWELKAN,NUNGARIN,WA
KWINANA BEACH,KWINANA,WA
KWINANA TOWN CENTRE,KWINANA,WA
KWINANA (WA)
KWOLYIN,BRUCE ROCK,WA
KYABRAM,CAMPASPE,Vic
KYABRAM SOUTH,GREATER SHEPPARTON,Vic
KYALITE,WAKOOL,NSW
KYANCUTTA,WUDINNA,SA
KYARRAN,CLARENCE VALLEY,NSW
KYBEYAN,COOMA-MONARO,NSW
KYBONG,GYMPIE,Qld
KYBUNGA,WAKEFIELD,SA
KYBYBOLITE,NARACOORTE LUCINDALE,SA
KYEAMBA,WAGGA WAGGA,NSW
KYEEMAGH,ROCKDALE,NSW
KYEEMA,ALEXANDRINA,SA
KYLE BAY,CITY OF KOGARAH,NSW
KYNETON,MACEDON RANGES,Vic
KYNETON SOUTH,MACEDON RANGES,Vic
KYNNUMBOON,TWEED,NSW
KYNUNA,MCKINLAY,Qld
KYOGLE,KYOGLE,NSW
KYOGLE (NSW)
KYOOMBA,SOUTHERN DOWNS,Qld
KYVALLEY,CAMPASPE,Vic
LAANECOORIE,LODDON,Vic
LAANG,MOYNE,Vic
LABERTOUCHE,BAW BAW,Vic
LABRADOR,GOLD COAST,Qld
LACEBY,WANGARATTA,Vic
LACEYS CREEK,MORETON BAY,Qld
LACHLAN,DERWENT VALLEY,Tas
LACHLAN (NSW)
LACKRANA,FLINDERS,Tas
LACMALAC,TUMUT,NSW
LADE VALE,UPPER LACHLAN SHIRE,NSW
LADY BARRON,FLINDERS,Tas
LADYSMITH,WAGGA WAGGA,NSW
LADYS PASS,GREATER BENDIGO,Vic
LAEN EAST,BULOKE,Vic
LAEN,BULOKE,Vic
LAEN NORTH,BULOKE,Vic
LAFFER,TATIARA,SA
LAFFING WATERS,BATHURST REGIONAL,NSW
LAGGAN,UPPER LACHLAN SHIRE,NSW
LAGLAN,ISAAC,Qld
LAGOON GRASS,LISMORE,NSW
LAGOON POCKET,GYMPIE,Qld
LAGRANGE,BROOME,WA
LAGUNA,CESSNOCK,NSW
LAGUNA QUAYS,MACKAY,Qld
LAHARUM,HORSHAM,Vic
LAH,YARRIAMBIACK,Vic
LAIDLEY CREEK WEST,LOCKYER VALLEY,Qld
LAIDLEY HEIGHTS,LOCKYER VALLEY,Qld
LAIDLEY,LOCKYER VALLEY,Qld
LAIDLEY NORTH,LOCKYER VALLEY,Qld
LAIDLEY SOUTH,LOCKYER VALLEY,Qld
LAJAMANU,CENTRAL DESERT,NT
LAKE ALBERT,WAGGA WAGGA,NSW
LAKE ALEXANDRINA,THE COORONG,SA
LAKE ARGYLE,WYNDHAM-EAST KIMBERLEY,WA
LAKE AUSTIN,CUE,WA
LAKE BARRINE,TABLELANDS,Qld
LAKE BATHURST,GOULBURN MULWAREE,NSW
LAKE BENNETT,COOMALIE,NT
LAKE BIDDY,LAKE GRACE,WA
LAKE BOGA,SWAN HILL,Vic
LAKE BOLAC,ARARAT,Vic
LAKE BORUMBA,GYMPIE,Qld
LAKE BREWSTER,CARRATHOOL,NSW
LAKE BROWN,MUKINBUDIN,WA
LAKE BUNGA,EAST GIPPSLAND,Vic
LAKE BURRENDONG,WELLINGTON,NSW
LAKE CAMM,LAKE GRACE,WA
LAKE CARGELLIGO,LACHLAN,NSW
LAKE CARLET,MID MURRAY,SA
LAKE CARNEGIE,WILUNA,WA
LAKE CATHIE,PORT MACQUARIE-HASTINGS,NSW
LAKE CHARM,GANNAWARRA,Vic
LAKE CLARENDON,LOCKYER VALLEY,Qld
LAKE CLIFTON,WAROONA,WA
LAKE CONDAH,GLENELG,Vic
LAKE CONJOLA,SHOALHAVEN,NSW
LAKE COWAL,BLAND,NSW
LAKE DARLOT,LEONORA,WA
LAKE DEBORAH,YILGARN,WA
LAKE EACHAM,TABLELANDS,Qld
LAKE EILDON,MANSFIELD,Vic
LAKE EPPALOCK,GREATER BENDIGO,Vic
LAKE EVERARD,PUA,SA
LAKE EYRE,PUA,SA
LAKEFIELD,COOK,Qld
LAKE FROME,PUA,SA
LAKE FYANS,NORTHERN GRAMPIANS,Vic
LAKE GAIRDNER,PUA,SA
LAKE GARDENS,BALLARAT,Vic
LAKE GEORGE,PALERANG,NSW
LAKE GILLES,PUA,SA
LAKE GOLDSMITH,PYRENEES,Vic
LAKE GRACE,LAKE GRACE,WA
LAKE GRACE (WA)
LAKE HARRIS,PUA,SA
LAKE HAVEN,WYONG,NSW
LAKE HEIGHTS,WOLLONGONG,NSW
LAKE HIAWATHA,CLARENCE VALLEY,NSW
LAKE HINDS,WONGAN-BALLIDU,WA
LAKE HUME VILLAGE,ALBURY,NSW
LAKE ILLAWARRA,SHELLHARBOUR,NSW
LAKE INNES,PORT MACQUARIE-HASTINGS,NSW
LAKE JASPER,NANNUP,WA
LAKE KING,LAKE GRACE,WA
LAKELAND,COOK,Qld
LAKELANDS,LAKE MACQUARIE,NSW
LAKELANDS,MANDURAH,WA
LAKE LEAKE,NORTHERN MIDLANDS,Tas
LAKE LONSDALE,NORTHERN GRAMPIANS,Vic
LAKE MACDONALD,NOOSA,Qld
LAKE MACFARLANE,PUA,SA
LAKE MACKAY,CENTRAL DESERT,NT
LAKE MACQUARIE,LAKE MACQUARIE,NSW
LAKE MACQUARIE (NSW)
LAKE MANCHESTER,BRISBANE,Qld
LAKE MARGARET,WEST COAST,Tas
LAKE MARGARETTE,KOORDA,WA
LAKE MARMAL,LODDON,Vic
LAKE MARY,LIVINGSTONE,Qld
LAKEMBA,CANTERBURY,NSW
LAKE MERAN,GANNAWARRA,Vic
LAKE MONDURAN,BUNDABERG,Qld
LAKE MOUNTAIN ALPINE RESORT (UNINC) (Vic)
LAKE MUIR,MANJIMUP,WA
LAKE MUNDI,GLENELG,Vic
LAKE MUNMORAH,WYONG,NSW
LAKE NINAN,WONGAN-BALLIDU,WA
LAKE PLAINS,ALEXANDRINA,SA
LAKE POWELL,SWAN HILL,Vic
LAKE PROSERPINE,WHITSUNDAY,Qld
LAKE ROWAN,MOIRA,Vic
LAKES CREEK,ROCKHAMPTON,Qld
LAKES ENTRANCE,EAST GIPPSLAND,Vic
LAKESIDE,NORTH BURNETT,Qld
LAKESLAND,WOLLONDILLY,NSW
LAKE SORELL,CENTRAL HIGHLANDS,Tas
LAKE ST CLAIR,CENTRAL HIGHLANDS,Tas
LAKE TABOURIE,SHOALHAVEN,NSW
LAKE TINAROO,TABLELANDS,Qld
LAKE TOOLBRUNUP,BROOMEHILL-TAMBELLUP,WA
LAKE TORRENS,PUA,SA
LAKE TORRENS STATION,PUA,SA
LAKE TYERS BEACH,EAST GIPPSLAND,Vic
LAKE TYERS,EAST GIPPSLAND,Vic
LAKE TYRRELL,BULOKE,Vic
LAKE VIEW,WAKEFIELD,SA
LAKE WELLINGTON,WELLINGTON,Vic
LAKE WELLS,LAVERTON,WA
LAKE WENDOUREE,BALLARAT,Vic
LAKE WIVENHOE,SOMERSET,Qld
LAKE WONGAN,PYRENEES,Vic
LAKEWOOD,KALGOORLIE-BOULDER,WA
LAKEWOOD,PORT MACQUARIE-HASTINGS,NSW
LAKE WYANGAN,GRIFFITH,NSW
LALALTY,BERRIGAN,NSW
LALBERT,GANNAWARRA,Vic
LALLA,LAUNCESTON CITY,Tas
LAL LAL,MOORABOOL,Vic
LALOR,WHITTLESEA,Vic
LALOR PARK,BLACKTOWN,NSW
LAMBELLS LAGOON,LITCHFIELD,NT
LAMBINA,PUA,SA
LAMB ISLAND,REDLAND,Qld
LAMB RANGE,CAIRNS,Qld
LAMBS VALLEY,GLEN INNES SEVERN SHIRE,NSW
LAMBS VALLEY,SINGLETON,NSW
LAMBTON,NEWCASTLE,NSW
LAMEROO,SOUTHERN MALLEE,SA
LAMINGTON,KALGOORLIE-BOULDER,WA
LAMINGTON,SCENIC RIM,Qld
LAMMERMOOR,LIVINGSTONE,Qld
LAMPLOUGH,PYRENEES,Vic
LANCASTER,CAMPASPE,Vic
LANCE CREEK,BASS COAST,Vic
LANCEFIELD,MACEDON RANGES,Vic
LANCELIN,GINGIN,WA
LANDERS SHOOT,SUNSHINE COAST,Qld
LANDERVALE,NARRANDERA,NSW
LANDSBOROUGH,PYRENEES,Vic
LANDSBOROUGH,SUNSHINE COAST,Qld
LANDSBOROUGH WEST,NORTHERN GRAMPIANS,Vic
LANDSDALE,WANNEROO,WA
LANE COVE,LANE COVE,NSW
LANE COVE NORTH,LANE COVE,NSW
LANE COVE (NSW)
LANE COVE WEST,LANE COVE,NSW
LANEFIELD,IPSWICH,Qld
LANENA,WEST TAMAR,Tas
LANGDONS HILL,HEPBURN,Vic
LANGE,ALBANY,WA
LANGFORD,GOSNELLS,WA
LANGHORNE CREEK,ALEXANDRINA,SA
LANGI KAL KAL,PYRENEES,Vic
LANGI LOGAN,ARARAT,Vic
LANGKOOP,WEST WIMMERA,Vic
LANGLANDS,WESTERN DOWNS,Qld
LANG LANG EAST,CARDINIA,Vic
LANG LANG,SOUTH GIPPSLAND,Vic
LANGLEY,MOUNT ALEXANDER,Vic
LANGLEY,NORTH BURNETT,Qld
LANGLEY VALE,GREATER TAREE,NSW
LANGLO,MURWEH,Qld
LANGSBOROUGH,WELLINGTON,Vic
LANGSHAW,GYMPIE,Qld
LANGS LANDING,MID MURRAY,SA
LANGWARRIN,FRANKSTON,Vic
LANGWARRIN SOUTH,FRANKSTON,Vic
LANITZA,CLARENCE VALLEY,NSW
LANKEYS CREEK,GREATER HUME,NSW
LANNERCOST,HINCHINBROOK,Qld
LANSDOWNE FOREST,GREATER TAREE,NSW
LANSDOWNE,BANKSTOWN,NSW
LANSDOWNE,BLACKALL TAMBO,Qld
LANSDOWNE,GREATER TAREE,NSW
LANSDOWNE,KATHERINE,NT
LANSKEY,MOUNT ISA,Qld
LANSVALE,FAIRFIELD,NSW
LA PEROUSE,RANDWICK,NSW
LAPOINYA,WARATAH-WYNYARD,Tas
LAPSTONE,BLUE MOUNTAINS,NSW
LARA,GREATER GEELONG,Vic
LARAMBA,CENTRAL DESERT,NT
LARAPINTA,ALICE SPRINGS,NT
LARAPINTA,BRISBANE,Qld
LARAVALE,SCENIC RIM,Qld
LARBERT,PALERANG,NSW
LARDNER,BAW BAW,Vic
LARGS BAY,PORT ADELAIDE ENFIELD,SA
LARGS,MAITLAND,NSW
LARGS NORTH,PORT ADELAIDE ENFIELD,SA
LARK HILL,SOMERSET,Qld
LARNOOK,LISMORE,NSW
LARPENT,COLAC OTWAY,Vic
LARRAKEYAH,DARWIN,NT
LARRALEA,CORANGAMITE,Vic
LARRAS LEE,CABONNE,NSW
LARRIMAH,ROPER GULF,NT
LASCELLES,YARRIAMBIACK,Vic
LATHAM,PERENJORI,WA
LATHLAIN,VICTORIA PARK,WA
LATROBE,LATROBE,Tas
LATROBE (Tas)
LATROBE (Vic)
LAUDERDALE,CLARENCE CITY,Tas
LAUGHTONDALE,HORNSBY,NSW
LAUNCESTON CITY (Tas)
LAUNCESTON,LAUNCESTON CITY,Tas
LAUNCHING PLACE,YARRA RANGES,Vic
LAURA BAY,CEDUNA,SA
LAURA,COOK,Qld
LAURA,NORTHERN AREAS,SA
LAUREL HILL,TUMUT,NSW
LAURIE PARK,NARACOORTE LUCINDALE,SA
LAURIETON,PORT MACQUARIE-HASTINGS,NSW
LAURISTON,MACEDON RANGES,Vic
LAVADIA,CLARENCE VALLEY,NSW
LAVELLE,TOOWOOMBA,Qld
LAVENDER BAY,NORTH SYDNEY,NSW
LAVERS HILL,COLAC OTWAY,Vic
LAVERSTOCK,YASS VALLEY,NSW
LAVERTON,HOBSONS BAY,Vic
LAVERTON,LAVERTON,WA
LAVERTON NORTH,WYNDHAM,Vic
LAVERTON (WA)
LAVINGTON,ALBURY,NSW
LAWES,LOCKYER VALLEY,Qld
LAWGI DAWES,BANANA,Qld
LAWITTA,DERWENT VALLEY,Tas
LAWLER,BULOKE,Vic
